,indexing,posSentScore,negSentScore,snowScore,title
852,000001_2012-11-29_106,0,0,0.01984,量和力度都不行，不跑还是要吃亏的
853,000001_2012-11-29_107,0,0,0.08376,股票走势太让人恶心，公司怎么开展业务？
854,000001_2012-11-29_110,0,0,0.66498,股指期货 多头在秒杀空头 
855,000001_2012-11-29_115,0,0,0.00957,空仓为上 等待==＜＜＜＜平安跌停＞＞＞ 甚至会
856,000001_2012-11-29_116,0,0,0.1002,暴跌的可能性100，空仓为上必破1800点《等待跌
857,000001_2012-11-29_117,0,0,0.73559,001怎么老是跌发展老员工狂抛？
858,000001_2012-11-29_122,0,0,0.62257,随时都有断崖式跳水！新低还有新低，1800点必破
859,000001_2012-11-29_123,0,0,0.94521,厦门钨业重组厦门钨业重组厦门钨业重组厦门钨业
860,000001_2012-11-29_126,0,0,0.01105,跌破倒计时！定会击穿1900点关口，等待==平安跌
861,000001_2012-11-29_128,0,0,0.38005,今天指数收红你打压发展也没用
862,000001_2012-11-29_129,0,0,0.51702,下午再创新低
863,000001_2012-11-29_133,0,0,0.09866,无力反弹，又成炮灰
864,000001_2012-11-29_135,0,0,0.01369,银行股中第一垃圾股
865,000001_2012-11-29_139,0,0,0.93276,再跌，老子就融资，净资产打8折，有多少，老子
866,000001_2012-11-29_140,0,0,0.03069,日，就平安银行一家下跌，服了
867,000001_2012-11-29_141,0,0,0.02395,[广发证券]: 大牛股九洲电气（300040）2012年收
868,000001_2012-11-29_144,0,0,0.847,大机构看清形势做空a股，哈哈
869,000001_2012-11-29_145,0,0,0.39373,不是缩量，是没人买，是撤离，大盘危险的很。指
870,000001_2012-11-29_147,0,0,0.614,分析师天天分析大盘底部，其实目前就是底部。
871,000001_2012-11-29_148,0,0,0.05951,空仓为上必破1800点----《等待跌停》
872,000001_2012-11-29_149,0,0,0.05951,空仓为上必破1800点===《等待跌停》
873,000001_2012-11-29_153,0,0,0.85531,我坚定看好中国股票，因为下跌时做空的挣钱，上
874,000001_2012-11-29_154,0,0,0.01105,跌破倒计时！定会击穿1900点关口，等待==平安跌
875,000001_2012-11-29_155,0,0,0.1002,暴跌的可能性100，空仓为上必破1800点《等待跌
876,000001_2012-11-29_157,0,0,0.98805,吉姆·罗杰斯：等中国股市崩盘  向1664点发起冲
877,000001_2012-11-29_161,0,0,0.00475,卖= 谁还买大盘股傻呀! 坚决远离银行 调仓换股
878,000001_2012-11-29_162,0,0,0.51066,远离银行 调仓换股，小盘 成长股持有＞做空大蓝
879,000001_2012-11-29_164,0,0,0.08874,倒计时！定会击穿1900点关口，等待==平安跌停
880,000001_2012-11-29_165,0,0,0.06926,买大盘股傻呀! 坚决远离银行继续往下，别折腾啦
881,000001_2012-11-29_166,0,0,0.39589,要番本就要老老实实买002043宝宝
882,000001_2012-11-29_169,0,0,0.0438,买银行股的理由：套住了等每年分红！
883,000001_2012-11-29_172,0,0,0.12203,狗日的平安，带头下跌
884,000001_2012-11-29_173,0,0,0.53607,又有一些冲动跟风买入的上当，这点资金能扛住大
885,000001_2012-11-29_174,0,0,0.43537,无量反弹 还是空！
886,000001_2012-11-29_176,0,0,0.7676,不要冲动，出现小小反弹，出货。
887,000001_2012-11-29_177,0,0,0.3508,抄底 600375 
888,000001_2012-11-29_179,0,0,0.37118,越低别人买进的才做长线
889,000001_2012-11-29_180,0,0,0.56076,那有人买？不救必死，
890,000001_2012-11-29_181,0,0,0.98195,坚决买入小盘低价绩优股，年底难得机会，阿呆
891,000001_2012-11-29_182,0,0,0.71683,小心，大盘在垂死挣扎！
892,000001_2012-11-29_186,0,0,0.71319,短线空头玩死自己，哈哈，阿呆
893,000001_2012-11-29_192,0,0,0.99208,温暖特困企业职工的好消息。 在的温暖关怀下，
894,000001_2012-11-29_193,0,0,0.99208,温暖特困企业职工的好消息。 在的温暖关怀下，
895,000001_2012-11-29_199,0,0,0.78548,如果股市这样跌.建议关股市
896,000001_2012-11-29_200,0,0,0.70442,如果股市这样跌
897,000001_2012-11-30_2,0,0,0.88038,反弹量能很小，股民对此不感兴趣。
898,000001_2012-11-30_5,0,0,0.85069,股市远远没有跌到位
899,000001_2012-11-30_9,0,0,0.68295,＜＜下跌------反抽-------再下跌 ＞＞===1800
900,000001_2012-11-30_12,0,0,0.86426,主力炒的全是夕阳行业。没前途，等待创新低，阿
901,000001_2012-11-30_14,0,0,0.18911,大盘股脉冲行情，坚决逃跑，反弹过后不断新低，
902,000001_2012-11-30_15,0,0,0.82234,要番本就要老老实实买002043宝宝....美丽中国
903,000001_2012-11-30_19,0,0,0.62314,周末驳利好
904,000001_2012-11-30_24,0,0,0.0432,让造摇做空者去死吧
905,000001_2012-11-30_25,0,0,0.23096,看到大盘没？就这点劲。又得跌下，
906,000001_2012-11-30_29,0,0,0.99338,不要一反弹就想到行情，牛市，人的贪念使你犯错
907,000001_2012-11-30_30,0,0,0.99121,融资者乐投资者哭
908,000001_2012-11-30_31,0,0,0.10786,反弹没有什么劲，也没量，没多少人跟的，股涨的
909,000001_2012-11-30_36,0,0,0.68295,＜＜下跌------反抽-------再下跌 ＞＞===1800
910,000001_2012-11-30_37,0,0,0.49256,空仓为上 等待1800股指期货把大盘砸的稀里哗啦
911,000001_2012-11-30_40,0,0,0.88086,大势所趋！还有暴跌，阿--1800是目标！大势趋！
912,000001_2012-11-30_41,0,0,0.71971,做空蓝筹大垃圾不成为机构的牺牲品-------36计
913,000001_2012-11-30_47,0,0,0.39589,要番本就要老老实实买002043宝宝
914,000001_2012-11-30_50,0,0,0.18991,大户机构天天做空单赚钱，小散怎么办
915,000001_2012-11-30_52,0,0,0.55921,股指下跌的原因
916,000001_2012-11-30_53,0,0,0.11839,反弹上不去，立即撤，
917,000001_2012-11-30_59,0,0,0.56136,终于开始崩盘了
918,000001_2012-11-30_60,0,0,0.49194, 1581点调整到位，1581点调整到位，1581点调整
919,000001_2012-11-30_61,0,0,0.5179,今天30号，大盘继续报收阴线，有入场冲动的可以
920,000001_2012-11-30_62,0,0,0.1352,看空头发疯，我满仓小盘低价绩优股等分配，哈哈
921,000001_2012-11-30_64,0,0,0.22756,看不见无人买吗？
922,000001_2012-11-30_67,0,0,0.5179,30号今天，大盘继续报收阴线，有入场冲动的可以
923,000001_2012-11-30_68,0,0,0.11589,不要轻举妄动！！！不救市1800点能见
924,000001_2012-11-30_70,0,0,0.99365,医药股是下轮暴跌的目标-哈哈哈哈
925,000001_2012-11-30_72,0,0,0.18267,A股崩盘啦！快跑！！！
926,000001_2012-11-30_73,0,0,0.99732,要想股市走出低迷-新股改革上市全流通并市场定
927,000001_2012-11-30_74,0,0,0.03313,平安银行持股九成以上都是机构，散户很少！
928,000001_2012-11-30_75,0,0,0.35911,有人想做空而已，仅存的几个散户不卖筹码
929,000001_2012-11-30_78,0,0,0.71971,做空蓝筹大垃圾不成为机构的牺牲品-------36计
930,000001_2012-11-30_79,0,0,0.00957,空仓为上 等待==＜＜＜＜平安跌停＞＞＞ 甚至会
931,000001_2012-11-30_80,0,0,0.58754,银行板块暴跌之日，大盘才可能止跌企稳正式下挫
932,000001_2012-11-30_83,0,0,0.9573,不过是黑手想做空而已，逢低大胆进场
933,000001_2012-11-30_85,0,0,0.00062,没有脸谈不上丢脸11月29日全球股都涨（去查）
934,000001_2012-11-30_88,0,0,0.41241,先停发新股比退市重要
935,000001_2012-11-30_89,0,0,0.28013,新华锦大股东11.41元增发，不是疯子就是傻瓜！
936,000001_2012-11-30_97,0,0,0.85354,不管你愿不愿意大盘还有残酷下跌到1699点-----
937,000001_2012-11-30_100,0,0,0.88772,0001大跌谜底揭开！
938,000001_2012-11-30_103,0,0,0.99227,▲重点:---土地红利与户籍改革
939,000001_2012-11-30_105,0,0,0.70646,你认为定增能成功吗
940,000001_2012-11-30_107,0,0,0.63579,看好深发展---因为有平安
941,000001_2012-11-30_108,0,0,0.43573,大小非放出来，越来越多，他们是无成本的，无论
942,000001_2012-11-30_115,0,0,0.99554,股市下跌的真正原因（一个股指期货实战操盘手的
943,000001_2012-11-30_116,0,0,0.96703,徐小明：探寻股市下跌的真正原因（第2篇共16篇
944,000001_2012-11-30_117,0,0,0.96649,徐小明：探寻股市下跌的真正原因（第1篇共16篇
945,000001_2012-11-30_118,0,0,0.94409,徐小明：探寻股市下跌的真正原因（第16篇共16
946,000001_2012-11-30_119,0,0,0.96277,徐小明：探寻股市下跌的真正原因（第15篇共16
947,000001_2012-11-30_125,0,0,0.93048,股市的悲哀就表现在大部分股民的损失并不影响少
948,000001_2012-12-03_4,0,0,0.13031,股巿會不會再下跌百分之五十
949,000001_2012-12-03_5,0,0,0.78953,目标涨幅巨大
950,000001_2012-12-03_6,0,0,0.64223,明天12.30元进场抄底-------是时候了----梦醒时
951,000001_2012-12-03_8,0,0,0.54037,格力电器破产倒计时
952,000001_2012-12-03_9,0,0,0.47028,平安银行后期一定会拉升，蓄势待发
953,000001_2012-12-03_11,0,0,0.02805,这破股到底了吧？ 可以抄底了吗?大家怎么看的
954,000001_2012-12-03_20,0,0,0.07861,只买低市净率、低市盈率的00001：
955,000001_2012-12-03_21,0,0,0.5269,仅仅购买低市净率的周期性股票、低市盈率的稳定
956,000001_2012-12-03_22,0,0,0.98981,只要保持平常心，越大的机会越容易看到，越大的
957,000001_2012-12-03_23,0,0,0.08005,大小非疯狂套现＋800家新股排队等候，A股这会彻
958,000001_2012-12-03_24,0,0,0.98981,只要保持平常心，越大的机会越容易看到，越大的
959,000001_2012-12-03_25,0,0,0.00021,坚决卖出！垃圾 明天平安走-宁波银行的走势 恐
960,000001_2012-12-03_26,0,0,0.01711,空仓为上必破1900 点《等待跌停==机构又在大量
961,000001_2012-12-03_27,0,0,0.65024,奶奶的：老马愿意16.71自己增发股票.去不愿意在
962,000001_2012-12-03_30,0,0,0.83944,这个市场的场主想叫它跌。。。与啥都没有关系！
963,000001_2012-12-03_33,0,0,0.01752,宁可在上涨时跟进，也不在跌跌不休中抄“底”！
964,000001_2012-12-03_35,0,0,0.64293,哈哈，又创新低
965,000001_2012-12-03_38,0,0,0.98079,退出股市真爽
966,000001_2012-12-03_40,0,0,0.01711,空仓为上必破1900 点《等待跌停==机构又在大量
967,000001_2012-12-03_41,0,0,0.00021,坚决卖出！垃圾 明天平安走-宁波银行的走势 恐
968,000001_2012-12-03_42,0,0,0.91726,中国股市事实上已经崩盘
969,000001_2012-12-03_46,0,0,0.40588,破位-----反抽-----创新低。这样的趋势很明显18
970,000001_2012-12-03_47,0,0,0.00021,坚决卖出！垃圾 明天平安走-宁波银行的走势 恐
971,000001_2012-12-03_49,0,0,0.00021,坚决卖出！垃圾 明天平安走-宁波银行的走势 恐
972,000001_2012-12-03_51,0,0,0.00285,股指期货砸不动中石油和招行了，开砸你这垃圾！
973,000001_2012-12-03_52,0,0,0.66993,下跌的主要原因是这个市场根本没有这么多钱来支
974,000001_2012-12-03_53,0,0,0.00625,如没人恶意打压银行股绝不会跌得这么惨的!!
975,000001_2012-12-03_59,0,0,0.45177,银行板块暴跌之日，大盘才可能止跌=-正式下挫 
976,000001_2012-12-03_60,0,0,0.00021,坚决卖出！垃圾 明天平安走-宁波银行的走势  恐
977,000001_2012-12-03_63,0,0,0.03607,垃圾平安
978,000001_2012-12-03_64,0,0,0.89968,有一场阴谋
979,000001_2012-12-03_65,0,0,0.45177,银行板块暴跌之日，大盘才可能止跌=-正式下挫 
980,000001_2012-12-03_66,0,0,0.02283,空仓为上36计走上策.新低还有新低，1800点必破
981,000001_2012-12-03_70,0,0,0.01711,空仓为上必破1900 点《等待跌停==机构又在大量
982,000001_2012-12-03_71,0,0,0.40588,破位-----反抽-----创新低。这样的趋势很明显18
983,000001_2012-12-03_73,0,0,0.0129,要平安银行干什么 只会自己发财 带领大盘下跌
984,000001_2012-12-03_75,0,0,0.17502,只要打压中小银行就能把指数打下来继续努力!!!
985,000001_2012-12-03_78,0,0,0.98307,000001深发展调整目标价：5.80元！
986,000001_2012-12-03_82,0,0,0.32765,A股绵绵下跌无绝期，无天理
987,000001_2012-12-03_83,0,0,0.03112,建议孙建一、邵平任先生以一半年薪买入平安银行
988,000001_2012-12-03_85,0,0,0.33216,2013年上证指数将攻破981点--12390点附近，反弹
989,000001_2012-12-03_90,0,0,0.01432,年报不到一个月就公布了，重点关注高送转房产股
990,000001_2012-12-03_93,0,0,0.99375,当心暴跌弃与“期指相关的大盘蓝筹”：资金大流
991,000001_2012-12-03_94,0,0,0.51066,远离银行 调仓换股，小盘 成长股持有＞做空大蓝
992,000001_2012-12-03_99,0,0,0.03579,暴跌的可能性100，空仓为上必破1900 点《等待跌
993,000001_2012-12-03_100,0,0,0.50673,杀人行情开始，没跑的就等死吧！！
994,000001_2012-12-03_101,0,0,0.40588,破位-----反抽-----创新低。这样的趋势很明显18
995,000001_2012-12-03_103,0,0,0.78267,救市的药方
996,000001_2012-12-03_104,0,0,0.02453,平安银行将破8
997,000001_2012-12-03_105,0,0,0.546,长期不看好，短期赔钱，走为上
998,000001_2012-12-03_107,0,0,0.29553,000001被股指期货绑架权重股成了期指做空的工
999,000001_2012-12-03_108,0,0,0.58754,银行板块暴跌之日，大盘才可能止跌企稳正式下挫
1000,000001_2012-12-03_109,0,0,0.57149,＜做空垃圾大蓝筹＞===只买小盘股＞拭目以待!＞
1001,000001_2012-12-03_110,0,0,0.03579,暴跌的可能性100，空仓为上必破1900 点《等待跌
1002,000001_2012-12-03_111,0,0,0.16889,毛股没有出现，调整不算成功
1003,000001_2012-12-03_114,0,0,0.16099,银行赚钱 天天跌 要这些股票干啥啊
1004,000001_2012-12-03_115,0,0,0.47229,万科涨 发展跌  大盘跌
1005,000001_2012-12-03_116,0,0,0.78697,机构又在大量做空股市了。。。。
1006,000001_2012-12-03_119,0,0,0.12334,把钱拿来用了，别傻等上涨了。货币以后1万等于1
1007,000001_2012-12-03_120,0,0,0.39589,要番本就要老老实实买002043宝宝
1008,000001_2012-12-03_122,0,0,0.0847,中国平安引领银行股下跌
1009,000001_2012-12-03_123,0,0,0.36595,别傻了大盘要等崩盘才有动力，现在别想有什么动
1010,000001_2012-12-03_126,0,0,0.33963,大盘股反弹坚决逃跑，指数在反弹中不断慢慢走低
1011,000001_2012-12-03_128,0,0,0.71859,坚决布局低价小盘绩优股，指数走低，个股走高，
1012,000001_2012-12-03_129,0,0,0.58118,大盘反攻2000点
1013,000001_2012-12-03_130,0,0,0.51402,今天冲高出货
1014,000001_2012-12-03_131,0,0,0.71859,坚决布局低价小盘绩优股，指数走低，个股走高，
1015,000001_2012-12-03_135,0,0,0.21851,空头阳痿了，个股反弹筑底开始，布局开始，阿呆
1016,000001_2012-12-03_136,0,0,0.14648,员工持股
1017,000001_2012-12-03_138,0,0,0.95694,做空蓝筹大垃圾不成为机构期指绑架的牺牲品----
1018,000001_2012-12-04_5,0,0,0.19038,看管理层的态度，新股还是要发，现在是低迷期，
1019,000001_2012-12-04_12,0,0,0.47843,大盘股没有想象空间，坚决抛出，阿呆
1020,000001_2012-12-04_13,0,0,0.55601,对大盘股坚决抛出，换入低价小盘绩优股，翻翻，
1021,000001_2012-12-04_17,0,0,0.99752,明年还是炒年终题材机会，大盘股何谓作秀，阿呆
1022,000001_2012-12-04_19,0,0,0.53535,终于跟兴业一样了，，，，，，？？
1023,000001_2012-12-04_20,0,0,0.4994,要救市就救市啦！
1024,000001_2012-12-04_21,0,0,0.20673,大盘股反弹过后还有暴跌，随时逃跑，阿呆
1025,000001_2012-12-04_22,0,0,0.9945,低价绩优小盘股拿在手里要珍惜，不要轻易抛出，
1026,000001_2012-12-04_26,0,0,0.63135,来行情啦！买呀！到底啦！发大财啦！晚了买不着
1027,000001_2012-12-04_28,0,0,0.02609,哪天银行股突然来个涨停期指空头就要跳搂了
1028,000001_2012-12-04_29,0,0,0.07664,小猴子跌到能跳起来，大象跌到爬不起来，阿呆
1029,000001_2012-12-04_31,0,0,0.72537,小盘股已经暴跌过了，等待大盘股暴跌，哈哈，阿
1030,000001_2012-12-04_34,0,0,0.0163,大盘股反弹坚决逃跑，将会不断下行，阿呆
1031,000001_2012-12-04_35,0,0,0.67027,涨不上去，横盘长了要跌的，没·人买，无热情
1032,000001_2012-12-04_36,0,0,0.96608,民生四大行创新高深发展创新低这么的差蛋!!!!
1033,000001_2012-12-04_37,0,0,0.29155,1949.46=要救？死就等死了！
1034,000001_2012-12-04_40,0,0,0.57429,这种交头不到熊市，风险依然大，上涨有限，
1035,000001_2012-12-04_41,0,0,0.96608,民生四大行创新高深发展创新低这么的差蛋!!!!
1036,000001_2012-12-04_42,0,0,0.7818,卖出股票，A股看猴戏，希望股民有兴趣，，，，
1037,000001_2012-12-04_43,0,0,0.98457,什么资本不是想开银行?收购上市公司比自己开银
1038,000001_2012-12-04_45,0,0,0.01137,“平安银行放量杀跌微量飘红，元芳你认为后市如
1039,000001_2012-12-04_46,0,0,0.80943,现在不是熊市，离熊市还远，熊市无风险，但转不
1040,000001_2012-12-04_52,0,0,0.63173,终于明白了
1041,000001_2012-12-04_53,0,0,0.99667,揭开中国股市神秘大底在何方！！！！！！！！！
1042,000001_2012-12-04_55,0,0,0.01411,卖=== 谁还买大盘股傻呀! 坚决远离银行 调仓换
1043,000001_2012-12-04_59,0,0,0.98753,今天清仓，永远再见，中国股市！
1044,000001_2012-12-04_61,0,0,0.89934,每次冲高都是逃命的机会
1045,000001_2012-12-04_63,0,0,0.32211,看着大盘天天跌月月跌年年跌永远没底真是恨
1046,000001_2012-12-04_69,0,0,0.83321,崩盘了！崩盘了！快 跑！快跑！
1047,000001_2012-12-04_75,0,0,0.54098,垃圾股市
